Name,TitleID,Version,Size,Product Code,Region
Legend of shadow(影の伝説),4000000100100,N/A,5.72 MB [46 blocks],スクウェア・エニックス,Japan
Adult vs Greco Kanji Tower and Obke Tacho Muz(大人 VS グレコ 漢字の塔と オバケたち ちょいムズ編),000400000011B400,N/A,185.4 MB [1483 blocks],メディアファイブ,Japan
Adult VS Greco Kanji Tower and Obke Tips Street Hen(大人 VS グレコ 漢字の塔とオバケたち 激ムズ編),000400000011B300,N/A,185.4 MB [1483 blocks],メディアファイブ,Japan
Adult VS Greco Kanji Tower and Obke Friends Full Set(大人 VS グレコ 漢字の塔と オバケたち 完全フルセット),000400000011B200,N/A,185.41 MB [1483 blocks],メディアファイブ,Japan
更新データ Ver. 1.1 イナズマ イレブンGO スーパーノヴァ,0004000E0010BB00,1056,4.92 MB [39 blocks],レベルファイブ,Japan
Update Data Ver. 1.1 Inazuma Eleven GO Big Bang(更新データ Ver. 1.1 イナズマ イレブンGO ビッグバン),0004000E0010BA00,1056,4.92 MB [39 blocks],レベルファイブ,Japan
VitaminX Evolution Plus(VitaminX Evolution Plus),4000000105100,N/A,1.11 GB [9082 blocks],D3パブリッシャー,Japan
Update Data Ver. 1.2 Wan Nyampet Shop(更新データ Ver. 1.2 わんニャンペットショップ),0004000E00103200,3120,2.54 MB [20 blocks],日本コロムビア,Japan
Shining Force Gaiden Final Conflict(シャイニング･フォース外伝 ファイナルコンフリクト),000400000010B700,N/A,5.12 MB [41 blocks],セガ,Japan
Comic studio(コミック工房),4000000114700,N/A,122.51 MB [980 blocks],Collavier,Japan
FRONT LINE(FRONT LINE),00040000000F9600,N/A,5.67 MB [45 blocks],スクウェア・エニックス,Japan
星のカービィ トリプルデラックス,000400000010BE00,N/A,588.41 MB [4707 blocks],任天堂,Japan
Wan Nyan Animal Hospital 2(わんニャンどうぶつ病院2),00040000000A1D00,N/A,407.14 MB [3257 blocks],日本コロムビア,Japan
ピカピカナース物語2,00040000000ADA00,N/A,414.23 MB [3314 blocks],日本コロムビア,Japan
Beast Saga Strongest Collection Corosium!(ビーストサーガ 最強激突コロシアム!),00040000000D1100,N/A,84.58 MB [677 blocks],日本コロムビア,Japan
Good luck Goemon 2(がんばれゴエモン2),00040000000CDD00,N/A,12.16 MB [97 blocks],KONAMI,Japan
Balder dash XL 3D(バルダーダッシュXL 3D),000400000011E700,N/A,37.57 MB [301 blocks],テヨンジャパン,Japan
Update Data Ver. 1.1 Metal Max April Light Diva(更新データ Ver. 1.1 メタルマックス4 月光のディーヴァ),0004000E000AFD00,1056,3.0 MB [24 blocks],角川ゲームス,Japan
更新データ Ver. 1.1 キャラペット,0004000E00106700,1040,1.07 MB [9 blocks],カルチャーブレーンエクセル,Japan
The Legend of Zelda: Gods of the Tri-Force 2(ゼルダの伝説 神々のトライフォース2),00040000000EC200,N/A,675.41 MB [5403 blocks],任天堂,Japan
Puyo Puyo(ぷよぷよ通),000400000010B600,N/A,5.59 MB [45 blocks],セガ,Japan
Pokemon bank(ポケモンバンク),00040000000C9B00,6272,64.0 MB [512 blocks],ポケモン,Japan
スピードX3D ハイパーエディション,4000000110800,N/A,43.53 MB [348 blocks],テヨンジャパン,Japan
Rockman X2 Soul Irazer(ロックマンX2 ソウルイレイザー),00040000000EFF00,N/A,4.0 MB [32 blocks],カプコン,Japan
THE Kung Fu(THE 功夫),00040000000E2300,N/A,2.06 MB [16 blocks],KONAMI,Japan
グラディウス,00040000000DF900,N/A,1.79 MB [14 blocks],KONAMI,Japan
Murder mystery tearing jack(殺人ミステリー 切り裂きジャック),000400000010F300,N/A,142.44 MB [1139 blocks],アークシステムワークス,Japan
Update Data Ver. 1.1 Moditting Dream Girl(更新データ Ver. 1.1 モデション ドリームガール),0004000E000FB400,1072,1.48 MB [12 blocks],アルケミスト,Japan
Update data ver. 1.1 Hatsune Miku Project Mirai 2(更新データ Ver. 1.1 初音ミク Project mirai 2),0004000E000CC400,1072,12.05 MB [96 blocks],セガ,Japan
Kitten album ~ My Little Cat ~(子猫のアルバム～My Little Cat～),4000000112700,N/A,182.68 MB [1461 blocks],エム・ティー・オー,Japan
Talking Rabbit Fashionable Collection(おしゃべりうさぎ おしゃれコレクション),4000000118400,N/A,190.32 MB [1523 blocks],カルチャーブレーンエクセル,Japan
ハイスクールD×D,0004000000102D00,N/A,487.23 MB [3898 blocks],角川ゲームス,Japan
AI Race: Speed(Aiレース:スピード),4000000114800,N/A,109.32 MB [875 blocks],フライハイワークス,Japan
3D afterburner II(3D アフターバーナーⅡ),4000000114200,1040,8.92 MB [71 blocks],セガ,Japan
SWORDS & DARKNESS(SWORDS & DARKNESS),00040000000FB800,N/A,72.54 MB [580 blocks],アークシステムワークス,Japan
チャリ走 DX2 ギャラクシー,4.00E+09,N/A,144.08 MB [1153 blocks],スパイシーソフト,Japan
プチノベル「収穫の十二月」,4000000114100,N/A,80.53 MB [644 blocks],フライハイワークス,Japan
WORLD CONQUEROR 3D(WORLD CONQUEROR 3D),0004000000114F00,N/A,81.66 MB [653 blocks],アークシステムワークス,Japan
ファイナルファンタジー,00040000000F8B00,N/A,6.14 MB [49 blocks],スクウェア・エニックス,Japan
更新データ Ver. 1.1 メダロットDUAL カブトVer.,0004000E0009EF00,1072,2.24 MB [18 blocks],イマジニア,Japan
Update Data Ver. 1.1 Medalot DUAL Kwagata Ver.(更新データ Ver. 1.1 メダロットDUAL クワガタVer.),0004000E0009F000,1072,2.24 MB [18 blocks],イマジニア,Japan
Home Town Story(ホームタウンストーリー),00040000000EB800,N/A,531.21 MB [4250 blocks],トイボックス,Japan
Hello Kitty and Maho apron Rhythm Cooking ♪(ハローキティとまほうのエプロン リズムクッキング♪),000400000010EC00,N/A,92.98 MB [744 blocks],エクサム,Japan
Pazdora Z(パズドラＺ),00040000000C3900,N/A,757.14 MB [6057 blocks],ｶﾞﾝﾎｰ･ｵﾝﾗｲﾝ･ｴﾝﾀｰﾃｲﾒﾝﾄ,Japan
VitaminZ Revolution(VitaminZ Revolution),4000000104900,N/A,1.41 GB [11529 blocks],D3パブリッシャー,Japan
Wonder experiment set of dwarf tomorrow(こびとづかん こびとの不思議 実験セット),0004000000104C00,N/A,414.14 MB [3313 blocks],日本コロムビア,Japan
Yoshi's Panepon(ヨッシーのパネポン),000400000010FC00,N/A,3.37 MB [27 blocks],任天堂,Japan
King Land!(王だぁランド!),00040000000F9700,N/A,116.97 MB [936 blocks],ポイソフト,Japan
電脳からの脱出 escapeVektor,000400000010F400,N/A,24.71 MB [198 blocks],アークシステムワークス,Japan
アノニマスノーツ ～第四章～ - FromTheAbyss -,000480044B56344A,N/A,7.27 MB [58 blocks],ソニックパワード,Japan
更新データ Ver. 1.2 トモダチコレクション 新生活,0004000E0008C500,3152,4.9 MB [39 blocks],任天堂,Japan
YouTube,00040000000D3000,N/A,7.85 MB [63 blocks],Google,Japan
Geist crusher(ガイストクラッシャー),00040000000ACC00,N/A,1.15 GB [9402 blocks],カプコン,Japan
BRAVELY DEFAULT -For the Sequel-(BRAVELY DEFAULT -For the Sequel-),00040000000DB600,N/A,3.23 GB [26471 blocks],スクウェア・エニックス,Japan
Inazuma Eleven GO Galaxy Super Nova(イナズマイレブンGO ギャラクシー スーパーノヴァ),000400000010BB00,N/A,2.75 GB [22504 blocks],レベルファイブ,Japan
Inazuma Eleven GO Galaxy Big Bang(イナズマイレブンGO ギャラクシー ビッグバン),000400000010BA00,N/A,2.75 GB [22504 blocks],レベルファイブ,Japan
Sonic the hedgehog(ソニック･ザ･ヘッジホッグ),0004000000100B00,N/A,4.7 MB [38 blocks],セガ,Japan
燐光のランツェ,00040000000B6D00,N/A,123.88 MB [991 blocks],アムジー,Japan
Little Doll Princess-Snack Hen(リトルドールプリンセス ～おやつ編～),00040000000FB500,N/A,108.92 MB [871 blocks],アークシステムワークス,Japan
Rockman X Cyber Mission(ロックマンX サイバーミッション),00040000000EFD00,N/A,3.89 MB [31 blocks],カプコン,Japan
Escape Adventure Nightmare Train(脱出アドベンチャー 悪夢の死神列車),00040000000F4B00,N/A,134.94 MB [1080 blocks],アークシステムワークス,Japan
ディープアクアリウム 奇跡の深海,000480044B34364A,N/A,7.1 MB [57 blocks],Collavier,Japan
Update Data Ver. 1.1 Bravely Default FF(更新データ Ver.1.1 BRAVELY DEFAULT FF),0004000E0005E900,1040,3.32 MB [27 blocks],スクウェア・エニックス,Japan
Hatsune Miku Project Mirai 2(初音ミク Project mirai 2),00040000000CC400,N/A,1.87 GB [15354 blocks],セガ,Japan
世界名作童話 親子で読める ゲーム絵本 プリンセス編,00040000000F4C00,N/A,433.33 MB [3467 blocks],アルケミスト,Japan
世界名作童話 親子で読める ゲーム絵本 冒険編,00040000000F4D00,N/A,445.17 MB [3561 blocks],アルケミスト,Japan
Disney Infinity Toy Box Challenge(ディズニーインフィニティ トイ･ボックス･チャレンジ),4000000111700,N/A,0B [N/A],バンダイナムコエンターテインメント,Japan
難攻不落三国伝 ～蜀と時の銅雀～,4000000103100,N/A,409.2 MB [3274 blocks],クロン,Japan
Masked Rider Traveler's Senki(仮面ライダー トラベラーズ戦記),00040000000F5000,N/A,459.23 MB [3674 blocks],バンダイナムコエンターテインメント,Japan
Wan Nyampet Shop(わんニャンペットショップ),4000000103200,N/A,399.96 MB [3200 blocks],日本コロムビア,Japan
Toriko Ultimate Survival(トリコ アルティメットサバイバル),00040000000FB300,N/A,467.18 MB [3737 blocks],バンダイナムコエンターテインメント,Japan
Pretty Rhythm Rainbow Live Kirakira My ☆ Design(プリティーリズムレインボーライブ きらきらマイ☆デザイン),4000000105400,N/A,0B [N/A],タカラトミーアーツ,Japan
ニンテンドー3DSガイド ルーヴル美術館,00040000000CB700,N/A,1.62 GB [13269 blocks],任天堂,Japan
スターラスター,00040000000DF400,N/A,5.93 MB [47 blocks],バンダイナムコエンターテインメント,Japan
@ SIMPLE DL series Vol. 23 THE identity File.2(@SIMPLE DLシリーズ Vol.23 THE 鑑識官 File.2),4000000103600,1040,143.14 MB [1145 blocks],D3パブリッシャー,Japan
Exploration(エクスケーブ),000400000010EF00,N/A,43.11 MB [345 blocks],甲南電機製作所,Japan
Gaming(ゲームざんまい),000400000010EE00,N/A,61.03 MB [488 blocks],アークシステムワークス,Japan
Update Data Ver. 1.1 Picapicanace Story 2(更新データ Ver. 1.1 ピカピカナース物語2),0004000E000ADA00,2080,81.58 MB [653 blocks],日本コロムビア,Japan
Urbant Rial: Freestyle(アーバントライアル: フリースタイル),0004000000111F00,N/A,84.26 MB [674 blocks],フライハイワークス,Japan
Momentary Jump Test(極めろ!瞬間ジャンプ検定),00040000000E9000,N/A,13.67 MB [109 blocks],ジースタイル,Japan
Update Data Ver. 1.1 @ SIMPLE DL Vol. 20 THE Card(更新データ Ver.1.1 @SIMPLE DL Vol.20 THE カード),0004000E00103900,1056,998.85 KB [8 blocks],D3パブリッシャー,Japan
One Piece Unlimited World R(ワンピース アンリミテッドワールドR),00040000000F5800,N/A,1.47 GB [12040 blocks],バンダイナムコエンターテインメント,Japan
Cooking Mom 5(クッキングママ5),00040000000FA500,N/A,207.91 MB [1663 blocks],オフィスクリエイト,Japan
Aikatsu! Two My Princess(アイカツ!2人のmy princess),00040000000F4200,N/A,337.05 MB [2696 blocks],バンダイナムコエンターテインメント,Japan
Naupuyo Arles Lou(なぞぷよ アルルのルー),000400000010B500,N/A,4.91 MB [39 blocks],セガ,Japan
Steam World Dig(スチームワールド ディグ),0004000000111D00,N/A,43.01 MB [344 blocks],オーイズミ・アミュージオ,Japan
グレコからの挑戦状! 英単語の島とオバケたち STEP3,4000000108500,N/A,124.24 MB [994 blocks],メディアファイブ,Japan
Challenge from Greco! The island of English words and Obke 4(グレコからの挑戦状! 英単語の島とオバケたち STEP4),4000000108600,N/A,124.24 MB [994 blocks],メディアファイブ,Japan
Piccolus E4(ピクロスe4),000400000010F000,N/A,17.24 MB [138 blocks],ジュピター,Japan
Chack'n Pop,4000000100400,N/A,5.67 MB [45 blocks],スクウェア・エニックス,Japan
Update Data Ver. 1.1 Magic Cooking in Jewel Pet Cafe!(更新データ Ver.1.1ジュエルペット カフェで魔法のクッキング!),0004000E00104A00,1056,1.85 MB [15 blocks],フリュー,Japan
Amazones of the star frost(星霜のアマゾネス),00040000000C0000,N/A,844.27 MB [6754 blocks],アークシステムワークス,Japan
ジュエルペット カフェで魔法のクッキング!,0004000000104A00,N/A,445.0 MB [3560 blocks],フリュー,Japan
ワールドサッカー ウイニングイレブン 2014,4000000102700,N/A,689.42 MB [5515 blocks],KONAMI,Japan
Medalot DUAL Kwagata Ver.(メダロットDUAL クワガタVer.),000400000009F000,N/A,334.6 MB [2677 blocks],イマジニア,Japan
メダロットDUAL カブトVer.,000400000009EF00,N/A,334.46 MB [2676 blocks],イマジニア,Japan
Model ☆ Fashionable audition Dream Girl(モデル☆おしゃれオーディション ドリームガール),00040000000FB400,N/A,216.46 MB [1732 blocks],アルケミスト,Japan
Masayo! Band Brothers P(大合奏!バンドブラザーズP),00040000000A0B00,N/A,552.21 MB [4418 blocks],任天堂,Japan
Update Data Ver. 1.2 Pokemon Tretter Lab Main System(更新データ Ver. 1.2 ポケモン トレッタラボ メインシステム),0004000E000F1F00,N/A,3.74 MB [30 blocks],ポケモン,Japan
マイティー スイッチ フォース!,4000000104300,1,48.77 MB [390 blocks],オーイズミ・アミュージオ,Japan
Shin · Goddess Tensei Devil Children Black Book(真･女神転生デビルチルドレン 黒の書),00040000000EA300,N/A,5.02 MB [40 blocks],アトラス,Japan
Shin · Goddess Reincarnation Devil Children Red Book(真･女神転生デビルチルドレン 赤の書),00040000000EA400,N/A,5.03 MB [40 blocks],アトラス,Japan
Update Data Ver. 1.1 Monster Hunter 4(更新データ Ver. 1.1 モンスターハンター4),0004000E0004B500,1072,7.44 MB [60 blocks],カプコン,Japan
Extitla(エクステトラ),00040000000F4100,N/A,478.63 MB [3829 blocks],フリュー,Japan
Tamagotchi! Dream School of Shunsun(たまごっち! せーしゅんのドリームスクール),00040000000EE300,N/A,198.97 MB [1592 blocks],バンダイナムコエンターテインメント,Japan
Metal Max April Light Diva(メタルマックス4 月光のディーヴァ),00040000000AFD00,N/A,847.42 MB [6779 blocks],角川ゲームス,Japan
BANDAI Namco Games Presents J Legend Retain(バンダイナムコゲームス PRESENTS Jレジェンド列伝),4000000105300,N/A,0B [N/A],バンダイナムコエンターテインメント,Japan
Make a character pet! Follow! Character elementary school(キャラペット つくって!そだてて! キャラクター小学校),4000000106700,N/A,0B [N/A],カルチャーブレーンエクセル,Japan
Shining Force Gaiden II wake up of evil god(シャイニング･フォース外伝Ⅱ 邪神の覚醒),4000000098400,N/A,5.17 MB [41 blocks],セガ,Japan
Challenge from Greco! The island of English words and Obkei STEP1(グレコからの挑戦状! 英単語の島とオバケたち STEP1),4000000108300,N/A,122.25 MB [978 blocks],メディアファイブ,Japan
Challenge from Greco! The island of English words and Obkei STEP2(グレコからの挑戦状! 英単語の島とオバケたち STEP2),4000000108400,N/A,122.25 MB [978 blocks],メディアファイブ,Japan
Update data ver. 1.2 Changing! Play! Punipun Town!(更新データ Ver. 1.2 ほっぺちゃん つくって!あそんで!ぷにぷにタウン!),0004000E000D8E00,2112,11.23 MB [90 blocks],日本コロムビア,Japan
Outdoors An Arly Shud Africa 3D(アウトドアズ･アンリーシュド アフリカ3D),4000000100800,N/A,93.52 MB [748 blocks],テヨンジャパン,Japan
ロックマンワールド5,00040000000EFA00,N/A,3.38 MB [27 blocks],カプコン,Japan
@ SIMPLE DL series Vol. 22 THE infantry-Battlefield dogs-(@SIMPLE DLシリーズ Vol.22 THE 歩兵～戦場の犬たち～),00040000000D8600,N/A,67.67 MB [541 blocks],D3パブリッシャー,Japan
New Light Myth Parthena Mirror(新･光神話 パルテナの鏡),4000000030000,N/A,1.48 GB [12159 blocks],任天堂,Japan
Starry☆Sky～in Winter～3D(Starry☆Sky～in Winter～3D),00040000000EE500,N/A,0B [N/A],アスガルド,Japan
ダンボール戦機ウォーズ,00040000000F4000,N/A,1.07 GB [8778 blocks],レベルファイブ,Japan
@ SIMPLE DL series Vol. 21 The appreciation officer File.1(@SIMPLE DLシリーズ Vol.21 THE 鑑識官 File.1),4000000103500,1040,143.38 MB [1147 blocks],D3パブリッシャー,Japan
@SIMPLE DLシリーズ Vol.18 THE 将棋,4000000103800,N/A,37.91 MB [303 blocks],D3パブリッシャー,Japan
@ SIMPLE DL series Vol. 19 THE Go(@SIMPLE DLシリーズ Vol.19 THE 囲碁),4000000103700,N/A,23.41 MB [187 blocks],D3パブリッシャー,Japan
@ SIMPLE DL series Vol. 20 The Card(@SIMPLE DLシリーズ Vol.20 THE カード),4000000103900,N/A,23.22 MB [186 blocks],D3パブリッシャー,Japan
Big bus arcade(ビッグバス アーケード),4000000110700,N/A,38.27 MB [306 blocks],アークシステムワークス,Japan
半熟英雄,00040000000F8F00,N/A,6.14 MB [49 blocks],スクウェア・エニックス,Japan
更新データ Ver. 1.1 CONCEPTIONⅡ,0004000E000CF600,1072,2.99 MB [24 blocks],スパイク・チュンソフト,Japan
Sonic Lost World(ソニック ロストワールド),00040000000C5400,N/A,1.19 GB [9741 blocks],セガ,Japan
なぞぷよ2,000400000010B400,N/A,4.82 MB [39 blocks],セガ,Japan
Rockman World 4(ロックマンワールド4),00040000000EF700,N/A,3.39 MB [27 blocks],カプコン,Japan
Update Data Ver. 1.1 Digimon World Re: Digitize Decode(更新データ Ver. 1.1 デジモンワールド Re:Digitize Decode),0004000E000AFC00,1040,2.33 MB [19 blocks],バンダイナムコエンターテインメント,Japan
戦闘中 伝説の忍とサバイバルバトル!,00040000000EE100,N/A,207.89 MB [1663 blocks],バンダイナムコエンターテインメント,Japan
Wakedas(ワケダス),4000000108000,N/A,52.44 MB [420 blocks],フライハイワークス,Japan
BUBBLE BOBBLE(BUBBLE BOBBLE),00040000000F9300,N/A,11.97 MB [96 blocks],スクウェア・エニックス,Japan
Pocket Monster X(ポケットモンスター X),0004000000055D00,N/A,1.68 GB [13789 blocks],ポケモン,Japan
Pocket Monster Y(ポケットモンスター Y),4.00E+09,N/A,1.68 GB [13789 blocks],ポケモン,Japan
ロックマンワールド3,00040000000EF400,N/A,3.08 MB [25 blocks],カプコン,Japan
SPEC ~ Dry ~(SPEC～干～),00040000000FE900,N/A,159.47 MB [1276 blocks],バンダイナムコエンターテインメント,Japan
Mystery of Atlanchis(アトランチスの謎),00040000000EA200,N/A,5.91 MB [47 blocks],サンソフト,Japan
Shining Force Gaiden I to the country of expedition and evil god(シャイニング･フォース外伝I 遠征･邪神の国へ),000400000010B300,N/A,5.08 MB [41 blocks],セガ,Japan
@ SIMPLE DL series Vol. 17 The Othello(@SIMPLE DLシリーズ Vol.17 THE オセロ),4.00E+09,N/A,27.65 MB [221 blocks],D3パブリッシャー,Japan
更新データ Ver. 1.1 ディズニー マジックキャッスル,0004000E00095C00,1072,60.92 MB [487 blocks],バンダイナムコエンターテインメント,Japan
Update Data Ver. 2.0 Magi Launched Labyrinth(更新データ Ver. 2.0 マギ はじまりの迷宮),0004000E000C0100,1056,103.98 MB [832 blocks],バンダイナムコエンターテインメント,Japan
魔界王子 devils and realist 代理王の秘宝,00040000000F9800,N/A,205.98 MB [1648 blocks],バンダイナムコエンターテインメント,Japan
Gardening Mom: Mom and Forest Nonchi(ガーデニングママ :ママと森のなかまたち),00040000000F4900,N/A,211.53 MB [1692 blocks],オフィスクリエイト,Japan
ロックマンワールド2,00040000000EF100,N/A,3.07 MB [25 blocks],カプコン,Japan
Neat(なぞぷよ),000400000010B200,N/A,4.74 MB [38 blocks],セガ,Japan
Super Street Fighter IV 3D Edition(スーパーストリートファイターIV 3D EDITION),4000000030500,N/A,1.58 GB [12938 blocks],カプコン,Japan
信長の野望,00040000000FB200,N/A,342.53 MB [2740 blocks],コーエーテクモゲームス,Japan
Three Kingdoms(三國志),00040000000F5100,N/A,345.19 MB [2762 blocks],コーエーテクモゲームス,Japan
ムシブギョー,00040000000E8700,N/A,208.87 MB [1671 blocks],バンダイナムコエンターテインメント,Japan
かんしゃく玉なげカン太郎の 東海道五十三次,00040000000EA100,N/A,5.92 MB [47 blocks],サンソフト,Japan
Update data ver. 1.1 Tonagari Boushi and Magical Town(更新データ Ver. 1.1 とんがりボウシと魔法の町),0004000E000B4A00,1056,2.83 MB [23 blocks],KONAMI,Japan
Monster Hunter 4(モンスターハンター4),000400000004B500,N/A,1.7 GB [13891 blocks],カプコン,Japan
Nicoli's Several 3D 2nd Collection-8 Puzzles 1000(ニコリの数独3D 第二集 ～8つのパズルで1000問～),000400000008D600,N/A,54.89 MB [439 blocks],ハムスター,Japan
Learning with Nanami! English Just(ナナミと一緒に学ぼ! English上達のコツ),00040000000F7200,N/A,218.1 MB [1745 blocks],メディアファイブ,Japan
Joi Mecha Fight(ジョイメカファイト),00040000000E9E00,N/A,12.73 MB [102 blocks],任天堂,Japan
Branch ☆ Panic!(ブランチ☆パニック!),00040000000F3600,N/A,98.6 MB [789 blocks],フライハイワークス,Japan
Update Data Ver. 1.1 Hot Hypertrophy To SP SP Battle Concerto(更新データ Ver. 1.1 熱血硬派くにおくんSP 乱闘協奏曲),0004000E000DC700,1072,25.69 MB [206 blocks],アークシステムワークス,Japan
Update Data Ver. 1.1 Cardboard Battle Machine W Super Custom(更新データ Ver. 1.1 ダンボール戦機W 超カスタム),0004000E000DCA00,1072,5.34 MB [43 blocks],レベルファイブ,Japan
ワルキューレの冒険 時の鍵伝説,00040000000DF300,N/A,6.01 MB [48 blocks],バンダイナムコエンターテインメント,Japan
@SIMPLE DLシリーズ Vol.16 THE 密室からの脱出 ファミレス編,00040000000FA300,N/A,59.14 MB [473 blocks],D3パブリッシャー,Japan
Little Doll Princess-Cooking Hen ~(リトルドールプリンセス ～料理編～),00040000000FB600,N/A,109.17 MB [873 blocks],アークシステムワークス,Japan
Update Data Ver. 1.1 Mario & Luigi RPG4(更新データ Ver. 1.1 マリオ&ルイージRPG4),0004000E00060600,1056,43.82 MB [351 blocks],任天堂,Japan
Nicoli's Several Person 3D to 8 Puzzles 1000(ニコリの数独3D ～8つのパズルで1000問～),4000000039700,N/A,35.02 MB [280 blocks],ハムスター,Japan
Runnabout 3D Drive: Impossible(ランナバウト3D ドライブ:インポッシブル),4000000049300,N/A,229.01 MB [1832 blocks],イマジニア,Japan
Starry☆Sky～in Autumn～3D,00040000000EE400,N/A,0B [N/A],アスガルド,Japan
マッピー,00040000000EA000,N/A,5.89 MB [47 blocks],バンダイナムコエンターテインメント,Japan
Nicoli Puzzle Number Link(ニコリのパズル ナンバーリンク),00040000000E9500,N/A,52.76 MB [422 blocks],ハムスター,Japan
~ Seka Tanken-Flag Warp 3(～せかいたんけん～ 国旗わーるどまっぷ3),000480044B55384A,N/A,5.94 MB [48 blocks],アイエスピー,Japan
CONCEPTION II Seven Star Leading and Muzzle Nightmare(CONCEPTIONⅡ 七星の導きとマズルの悪夢),00040000000CF600,N/A,1.47 GB [12051 blocks],スパイク・チュンソフト,Japan
Almost Antarctic Adventure(けっきょく南極大冒険),00040000000DF200,N/A,5.88 MB [47 blocks],KONAMI,Japan
3D Bear Knuckle Angry Tekken(3D ベア･ナックル 怒りの鉄拳),00040000000EE900,1040,14.8 MB [118 blocks],セガ,Japan
Challenge from Greco! Calculation Castle and Obke(グレコからの挑戦状! 計算の城とオバケたち たし算),00040000000FA900,N/A,97.88 MB [783 blocks],メディアファイブ,Japan
Challenge from Gleco! Calculation Castle and Obke Calculation(グレコからの挑戦状! 計算の城とオバケたち ひき算),00040000000FAA00,N/A,97.88 MB [783 blocks],メディアファイブ,Japan
Colors! 3D(Colors! 3D),00040000000FB700,N/A,26.42 MB [211 blocks],アークシステムワークス,Japan
Robot rescue 3D(ロボットレスキュー3D),00040000000D8D00,N/A,32.35 MB [259 blocks],テヨンジャパン,Japan
Feel free to feel! Painting Studio Plus(もっと気軽に!お絵描き工房プラス),000400000009FE00,N/A,118.39 MB [947 blocks],Collavier,Japan
Challenge from Greco! Calculation Castle and Obke(グレコからの挑戦状! 計算の城とオバケたち かけ算),00040000000FAE00,N/A,97.88 MB [783 blocks],メディアファイブ,Japan
Challenge from Greco! Calculation Castle and Obare Calculation(グレコからの挑戦状! 計算の城とオバケたち わり算),00040000000FAC00,N/A,97.88 MB [783 blocks],メディアファイブ,Japan
ワンピース ROMANCE DAWN 冒険の夜明け,00040000000DBC00,N/A,916.6 MB [7333 blocks],バンダイナムコエンターテインメント,Japan
Gablincho in the Juuden Sentai Kyoryuger game!!(獣電戦隊キョウリュウジャー ゲームでガブリンチョ!!),00040000000D1200,N/A,207.53 MB [1660 blocks],バンダイナムコエンターテインメント,Japan
Hot Hyster Hard-to-Hard-to-Moon SP Battle Concerto(熱血硬派くにおくんSP 乱闘協奏曲),00040000000DC700,N/A,150.04 MB [1200 blocks],アークシステムワークス,Japan
I'm an air traffic control airport Hero 3D Naha Premium(ぼくは航空管制官 エアポート ヒーロー3D 那覇 PREMIUM),00040000000EE200,N/A,0B [N/A],ソニックパワード,Japan
Simple Series for Nintendo 3DS Vol. 1 THE Mahjong(SIMPLEシリーズ for ニンテンドー3DS Vol.1 THE 麻雀),00040000000DBD00,N/A,0B [N/A],D3パブリッシャー,Japan
Darumei sports store(だるめしスポーツ店),00040000000D2900,1056,60.38 MB [483 blocks],任天堂,Japan
Binary Land(バイナリィランド),00040000000DF000,N/A,5.89 MB [47 blocks],KONAMI,Japan
3D ザ･スーパー忍Ⅱ,00040000000EE800,1040,13.64 MB [109 blocks],セガ,Japan
Mal pass! Secretary test(マル合格! 秘書検定),00040000000FA100,N/A,42.26 MB [338 blocks],メディアファイブ,Japan
Radio human RPG3(電波人間のRPG3),00040000000EF000,N/A,196.36 MB [1571 blocks],ジニアス・ソノリティ,Japan
@ SIMPLE DL series VOL.15 The Mahjong(@SIMPLE DLシリーズ Vol.15 THE 麻雀),00040000000DB700,3200,72.46 MB [580 blocks],D3パブリッシャー,Japan
"Sakekake! Hot blood hockey club ""All rolling and big fighting""(いけいけ!熱血ホッケー部 「すべってころんで大乱闘」)",00040000000D3800,N/A,12.19 MB [98 blocks],アークシステムワークス,Japan
Update Data Ver. 1.1 Devil Summoner Seoul Hackers(更新データ Ver. 1.1 デビルサマナー ソウルハッカーズ),0004000E00091000,1088,3.05 MB [24 blocks],アトラス,Japan
Pounding! Pretty Cure Life Life!(ドキドキ!プリキュア なりきりライフ!),00040000000E8600,N/A,207.94 MB [1664 blocks],バンダイナムコエンターテインメント,Japan
Disney Magic Castle My Happy Life(ディズニー マジックキャッスル マイ･ハッピー･ライフ),0004000000095C00,N/A,425.32 MB [3403 blocks],バンダイナムコエンターテインメント,Japan
おしゃれな仔犬3D,00040000000F7500,N/A,194.97 MB [1560 blocks],エム・ティー・オー,Japan
Solness horse(ソリティ馬),00040000000EB000,4176,105.33 MB [843 blocks],ゲームフリーク,Japan
@ SIMPLE DL series Vol. 14 The escape game-a hidden closure-(@SIMPLE DLシリーズ Vol.14 THE 脱出ゲーム ～裏切りの密室～),00040000000E9300,1040,106.68 MB [853 blocks],D3パブリッシャー,Japan
バトルシティー,00040000000DF500,N/A,11.67 MB [93 blocks],バンダイナムコエンターテインメント,Japan
逆転裁判5,00040000000BAA00,N/A,554.71 MB [4438 blocks],カプコン,Japan
Chibi ☆ Debi! 2 to Magic Yume Ren ~(ちび☆デビ!2 ～魔法のゆめえほん～),00040000000DC900,N/A,84.84 MB [679 blocks],アルケミスト,Japan
Hoppe-chan! Play! Punipun Town !!(ほっぺちゃん つくって!あそんで! ぷにぷにタウン!!),00040000000D8E00,N/A,0B [N/A],日本コロムビア,Japan
ファンタジーライフ LINK!,00040000000E9C00,N/A,797.14 MB [6377 blocks],レベルファイブ,Japan
